id,item
19a05040-7090-431f-8f65-2c259eb2f93b,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19a94e73-f376-4092-be7f-a8620cc93fa9,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19ae1db5-2c2a-4d79-a045-a739ff3983bc,"{""active"":true,""adminFee"":0,""basePrice"":9600,""code"":""DATA_INDSTY7"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""5d51571c-c3fd-4de1-912c-deec5c885f19"",""name"":""Indosat Yellow  1GB (masa aktif 7 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19bbb582-f65f-4a34-a766-e26b93a01574,"{""active"":true,""adminFee"":0,""basePrice"":24625,""code"":""XL25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""2e052484-ec93-420d-9a83-f218990e9166"",""name"":""XL 25.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19ce7e48-d629-44b0-89af-10e14b6a8b73,"{""active"":true,""adminFee"":0,""basePrice"":14775,""code"":""XL15"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""37aadb3b-c406-4ca7-b09a-ad379cce690c"",""name"":""XL 15.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19d655ca-1c78-4b36-8b4d-4dc6fcc49715,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19d73613-9c60-430d-bf70-c8799d27f305,"{""active"":true,""adminFee"":0,""basePrice"":5775,""code"":""AXIS5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""a2bb7a3a-54e5-41a0-976b-eafeebb05b2a"",""name"":""Axis 5.000"",""operatorCode"":""axis"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19df489e-8a0d-48e1-988e-6e2d1f22e624,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19e195a0-c763-41f0-b1f8-bd2e3d3854fb,"{""active"":true,""adminFee"":0,""basePrice"":48775,""code"":""INDST50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""45834810-5e57-465e-8407-3f09967852ca"",""name"":""Indosat 50.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
19f79902-f664-468d-9032-4028d59fd6f2,"{""active"":true,""adminFee"":0,""basePrice"":24650,""code"":""TLKM25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""c79590b9-9696-4167-aff4-e943c7b44157"",""name"":""Telkomsel 25.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a020880-0b0d-4b0b-899f-39ba3fd518f7,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a0b9446-4dac-4797-8cc5-9a6cae7f0365,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a15efd3-d15e-4090-8190-74973a7ae82c,"{""active"":true,""adminFee"":0,""basePrice"":5700,""code"":""TLKM5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""33df9a89-15c8-4992-99ac-21d73719e4e3"",""name"":""Telkomsel 5.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a1c1cd7-5c7f-4567-8c17-bb402a3d2157,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a2022ab-6511-494a-8b0c-991558e35db1,"{""active"":true,""adminFee"":0,""basePrice"":10800,""code"":""INDST10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""d078c6ca-10a8-4dc2-8057-2292bbe427b4"",""name"":""Indosat 10.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a239225-51ad-4a08-b1d4-e4be182eafea,"{""active"":true,""adminFee"":0,""basePrice"":98500,""code"":""AXIS100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ace40bcf-bee4-4b5e-bfc6-2fe7db60dddc"",""name"":""Axis 100.000"",""operatorCode"":""axis"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a259e25-1172-4830-85d8-b52c11a25507,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a27eb05-f90b-4f2d-b630-b494d1733e8e,"{""active"":true,""adminFee"":0,""basePrice"":10700,""code"":""XL10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""312c0b02-680c-40f5-ac1c-fd67bf6da380"",""name"":""XL 10.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a2db517-c35c-4b3d-9b10-4cc5ac8d260a,"{""active"":true,""adminFee"":0,""basePrice"":2147,""code"":""THREE2"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""2dc392f7-dbcc-4a01-8bf7-5f233ebdb5c8"",""name"":""Three 2.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a414961-b2f9-423d-87de-09f38053eff1,"{""active"":true,""adminFee"":0,""basePrice"":5700,""code"":""TLKM5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""33df9a89-15c8-4992-99ac-21d73719e4e3"",""name"":""Telkomsel 5.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a46cadd-9f1f-44a3-8119-7b77f49fe2da,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a4a8175-c494-406e-b4bd-6e56f578ecbb,"{""active"":true,""adminFee"":2750,""basePrice"":50015,""code"":""PLN50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ddad615d-3284-42ba-a6e9-4dc5b92c4e8e"",""name"":""PLN 50.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a55c271-1abd-49af-84df-322834439af4,"{""active"":true,""adminFee"":0,""basePrice"":5950,""code"":""XL5"",""createdAt"":""2020-07-09T02:48:29Z"",""description"":""Masa Aktif 7 Hari "",""id"":""2912cb89-c5b5-4193-ab7e-9b92c5ea03b3"",""isIgnored"":false,""name"":""XL 5.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":false,""type"":""mobile"",""updatedAt"":""2021-10-26T17:00:14Z"",""userAdminFee"":0,""userSellPrice"":0,""version"":11707}"
1a567562-6b52-478b-8f61-e56c51414fcd,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a63e1d7-f178-49f8-988e-86f6af2a662d,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a76a349-cf1d-42fc-92a1-5c734ed92a4e,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a827a16-0298-4d0d-81e1-16d897ab9a33,"{""active"":true,""adminFee"":0,""basePrice"":48775,""code"":""INDST50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""45834810-5e57-465e-8407-3f09967852ca"",""name"":""Indosat 50.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a858e7d-5209-425f-b4de-36af9a243b79,"{""active"":true,""adminFee"":0,""basePrice"":5270,""code"":""THREE5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""d57eeea8-6e91-4ad3-8b07-e004ef45ae0d"",""name"":""Three 5.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a8745bb-5fa3-4468-b446-5cf5573eabef,"{""active"":true,""adminFee"":0,""basePrice"":19520,""code"":""THREE20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""3a48224a-fb2a-42ef-859e-49b62fdc0c90"",""name"":""Three 20.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a91baeb-1716-4063-b92b-2b4676a5ef93,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a93d3c2-2ac5-4180-ad97-82e48f6fe1e2,"{""active"":true,""adminFee"":2750,""basePrice"":50015,""code"":""PLN50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ddad615d-3284-42ba-a6e9-4dc5b92c4e8e"",""name"":""PLN 50.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1a98a55f-39d5-4528-b91d-5dbe2cc09886,"{""active"":true,""adminFee"":1500,""basePrice"":800,""code"":""PP_HALO"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""071e3d3d-75ee-4a8c-87b9-d2e54c28f90c"",""name"":""Telkomsel Pascabayar"",""operatorCode"":""telkomsel_postpaid"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile_postpaid"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1aa0dcf4-6928-42f3-acc8-fb1703f61f1b,"{""active"":true,""adminFee"":0,""basePrice"":58500,""code"":""DATA_THREE_MIX_COMBO32GB"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":""Paket Kombo Tri 2GB (semua jaringan) + 30 GB (1 GB per hari di jaringan 4G) + 30 Menit telpon ke semua operator, Masa Aktif 30 Hari"",""id"":""04803371-5ebd-4db6-adef-0a09a051a79d"",""name"":""Three Mix Combo 32 GB + 30 Menit"",""operatorCode"":""three_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1aa6bbe4-6c37-44e2-9186-998ee9d3fe26,"{""active"":true,""adminFee"":2750,""basePrice"":20015,""code"":""PLN20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0e474a15-68ae-4c01-b8b9-b26af6237ce1"",""name"":""PLN 20.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1aa8f9ff-6d0f-4df9-b9bd-2b80987e02c2,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1aaf835e-7c1c-46df-9e76-02fe8ee6f2c0,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1ab4b3e3-e15d-43c5-8766-4e515a24f370,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1abe41db-5448-4e6d-9ccf-ab4929f655ae,"{""active"":true,""adminFee"":0,""basePrice"":5775,""code"":""INDST5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""726ac26a-a764-4c56-9d86-23e9165d0a1a"",""name"":""Indosat 5.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1ac48213-36ed-4f06-884b-15fc344dde5b,"{""active"":true,""adminFee"":0,""basePrice"":98500,""code"":""XL100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""6c348c4c-4898-470f-9738-566f52481787"",""name"":""XL 100.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1ac8f6a2-530d-4d7f-9459-029f2c749c7a,"{""active"":true,""adminFee"":0,""basePrice"":1270,""code"":""TLKM1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""9fe821b6-b29a-4753-b496-01cb19a1cf08"",""name"":""Telkomsel 1.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1add2ce4-2188-4c40-adf0-b7a6fbe0eb14,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1ae0505c-ea02-49c6-ac85-7fc9abe4806b,"{""active"":true,""adminFee"":0,""basePrice"":10700,""code"":""XL10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""312c0b02-680c-40f5-ac1c-fd67bf6da380"",""name"":""XL 10.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1ae2ed5f-ea05-4c7f-88d5-4f359c24cf37,"{""active"":true,""adminFee"":0,""basePrice"":197000,""code"":""TLKM200"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f7ab5a9-ba6f-41f2-8d42-3337119511c1"",""name"":""Telkomsel 200.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1ae4964d-0b51-40d7-96fd-b6a9c5e3a227,"{""active"":true,""adminFee"":0,""basePrice"":5700,""code"":""TLKM5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""33df9a89-15c8-4992-99ac-21d73719e4e3"",""name"":""Telkomsel 5.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1aeb0991-af8a-4a10-ade4-5d6a7a176d37,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1aee80fe-8bef-4ab8-9ff4-7f9dd16f188e,"{""active"":true,""adminFee"":0,""basePrice"":5270,""code"":""THREE5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""d57eeea8-6e91-4ad3-8b07-e004ef45ae0d"",""name"":""Three 5.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1aeebecc-2b78-4b98-93c0-19b6edb4fed4,"{""active"":true,""adminFee"":2750,""basePrice"":20015,""code"":""PLN20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0e474a15-68ae-4c01-b8b9-b26af6237ce1"",""name"":""PLN 20.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1af7740a-3b5f-4a38-8a25-2bade0f8fed1,"{""active"":true,""adminFee"":0,""basePrice"":5270,""code"":""THREE5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""d57eeea8-6e91-4ad3-8b07-e004ef45ae0d"",""name"":""Three 5.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1b00cc40-26a4-4692-9d26-97119a10b8f8,"{""active"":true,""adminFee"":0,""basePrice"":19900,""code"":""INDST20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""7527b0e8-7ce3-4192-b0c9-844c35e8a2b7"",""name"":""Indosat 20.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1b11a977-5835-4d06-8cf9-7dbf71b3c27b,"{""active"":true,""adminFee"":2750,""basePrice"":100015,""code"":""PLN100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""948338bb-1896-4243-982f-946ccf23633e"",""name"":""PLN 100.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1b163e1a-e7af-4880-8b23-01d592e47dd2,"{""active"":true,""adminFee"":0,""basePrice"":5775,""code"":""INDST5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""726ac26a-a764-4c56-9d86-23e9165d0a1a"",""name"":""Indosat 5.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1b1b9474-c1d9-4d02-a7a8-030563b53d2e,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1b1efa25-374f-456d-9783-1dfd7b95879b,"{""active"":true,""adminFee"":1500,""basePrice"":800,""code"":""PP_HALO"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""071e3d3d-75ee-4a8c-87b9-d2e54c28f90c"",""name"":""Telkomsel Pascabayar"",""operatorCode"":""telkomsel_postpaid"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile_postpaid"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1b27243a-c2b9-401d-b43e-8af717d41cb5,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
